Campus ID,Student ID,Teacher Last Name,Teacher First Name,Course Name,Unit,Type,Assignment,Assignment Opened *,Turned In *,Time Spent,Score,Unit Score,Total Score
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,1. Life Insurance,3/18/2020 12:49,3/18/2020 13:50,1:01,81.3,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,2. Premiums,3/18/2020 13:50,3/19/2020 11:58,0:24,77.8,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,3. Loans and Cash Value,3/19/2020 11:39,3/19/2020 12:03,0:05,100,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,4. Health Insurance,3/19/2020 12:04,3/19/2020 12:56,0:50,88.9,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,PROJECT,5. Project: Insurance,3/29/2020 18:47,3/29/2020 19:01,0:15,100,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,6. Other Insurance,3/19/2020 12:56,3/19/2020 13:05,0:09,75,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,QUIZ,7. Quiz 1: Insurance,3/20/2020 18:02,3/20/2020 18:15,0:12,83.3,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,10. Taxes: FICA,3/20/2020 11:08,3/20/2020 17:35,0:27,91.7,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,11. Taxes: State,3/20/2020 17:41,3/20/2020 17:48,0:07,85,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,QUIZ,12. Quiz 2: Withholding,3/20/2020 18:39,3/20/2020 18:51,0:12,75.6,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,14. Taxes: Local,3/20/2020 17:49,3/20/2020 18:01,0:12,83.3,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,15. Taxes: Other,3/20/2020 18:51,3/20/2020 19:03,0:11,100,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,QUIZ,16. Quiz 3: Taxes,3/23/2020 11:08,3/23/2020 11:50,0:42,83.8,91.9,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,1. Selecting a Bank,3/25/2020 13:54,3/25/2020 14:19,0:25,86.4,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,2. Checking Accounts,3/25/2020 14:19,3/25/2020 15:20,1:01,72.1,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,3. Savings Accounts,3/25/2020 15:23,3/25/2020 15:29,0:07,91.1,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,QUIZ,4. Quiz 1: Accounts,3/26/2020 11:08,3/26/2020 11:28,0:20,100,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,6. Reconciling Statements,3/25/2020 15:40,3/29/2020 16:26,1:02,84.1,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,7. ATM'S,3/25/2020 16:45,3/25/2020 16:53,0:08,83.3,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,8. Simple and Compound Interest,3/25/2020 16:57,3/25/2020 17:03,0:06,90,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,9. Other Services,3/25/2020 17:13,3/26/2020 13:12,0:46,71.4,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,12. Financial Planning,3/26/2020 14:57,3/28/2020 18:02,0:36,90.9,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,13. Stocks,3/28/2020 18:02,3/29/2020 17:57,1:16,70,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,14. Bonds,3/29/2020 17:58,3/29/2020 18:03,0:06,71.4,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,15. Mutual Funds,3/29/2020 18:04,3/29/2020 18:07,0:04,77.1,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,18. Wills and Estates,3/29/2020 18:08,3/29/2020 18:22,0:14,85.5,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,20. Distributing an Estate,3/29/2020 18:22,3/29/2020 18:27,0:05,100,95,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,1. Overdraft Protection,3/29/2020 18:34,3/29/2020 18:41,0:07,72.7,87.5,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,2. Financing Large Purchases,3/29/2020 18:41,4/3/2020 12:43,0:05,72.7,87.5,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,3. Interest First Loans,3/30/2020 13:37,3/30/2020 14:13,0:36,71.4,87.5,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,4. Installment Loans,3/30/2020 14:14,4/3/2020 12:48,0:54,95.8,87.5,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,7. The Annual Percentage Rate,3/31/2020 14:41,4/3/2020 12:58,1:12,91.8,87.5,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,8. Automobile Loans,4/3/2020 12:58,4/3/2020 13:09,0:11,100,87.5,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,9. Mortgages,4/3/2020 13:11,4/3/2020 13:20,0:09,97.9,87.5,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,13. Credit,4/3/2020 15:24,4/8/2020 18:36,0:54,90.9,87.5,90.63
PRA | PRA APP,29938261,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,14. Credit Card Purchases,4/8/2020 18:38,4/8/2020 18:45,0:07,94.4,87.5,90.63
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,3. Variables and Expressions,2/11/2020 10:18,3/2/2020 12:53,1:02,100,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,4. Exponents and Order of Operations,2/13/2020 8:00,3/2/2020 12:53,1:21,100,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,5. Evaluating Expressions,2/13/2020 12:22,3/11/2020 11:13,4:02,100,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,QUIZ,6. Quiz 1: The Language of Algebra,3/31/2020 10:07,4/2/2020 16:04,1:37,80,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,9. Decimal-Fraction Conversions,2/19/2020 9:44,3/30/2020 20:17,1:28,77.5,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,13. Absolute Value,3/30/2020 20:27,4/6/2020 8:55,3:41,90.5,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,QUIZ,14. Quiz 2: The Real Numbers,4/6/2020 11:41,4/6/2020 11:50,0:09,76.7,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,16. Commutative and Associative Properties,3/31/2020 10:50,4/2/2020 18:01,3:13,78.9,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,17. Distributive Property,4/2/2020 18:05,4/4/2020 18:06,2:43,90,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,18. Simplifying Expressions,4/5/2020 10:49,4/6/2020 8:37,1:35,87.1,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,QUIZ,19. Quiz 3: Properties of the Real Numbers,4/6/2020 11:50,4/6/2020 12:23,0:33,86.3,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,23. Multiplying Radicals,4/6/2020 8:58,4/6/2020 10:38,1:40,81.3,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,25. Adding and Subtracting Radicals,4/7/2020 10:51,4/7/2020 11:58,1:02,85.7,77.8,77.8
PRA | PRA APP,30464476,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,TEST,29. Test,4/14/2020 15:08,4/14/2020 16:34,1:27,70,77.8,77.8
PRA | PRA APP,30151871,Espadas,Mr.,MA G01C Analytic Geometry 1C SY19-20 (2016) (CRx),1,TEST,1. Pre-Test,12/11/2019 8:03,12/18/2019 10:32,1:12,85.7,85.7,85.7
PRA | PRA APP,35931133,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,3. Variables and Expressions,8/12/2019 13:44,8/29/2019 13:55,2:20,74.7,75.2,75.2
PRA | PRA APP,35931133,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,4. Exponents and Order of Operations,8/29/2019 13:40,8/29/2019 13:51,0:11,78.6,75.2,75.2
PRA | PRA APP,35931133,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,5. Evaluating Expressions,8/29/2019 14:36,8/29/2019 15:13,0:38,84.6,75.2,75.2
PRA | PRA APP,35931133,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,QUIZ,6. Quiz 1: The Language of Algebra,8/29/2019 15:14,8/29/2019 15:22,0:09,71.3,75.2,75.2
PRA | PRA APP,35931133,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,PROJECT,21. Performance Task,8/8/2019 14:37,9/10/2019 13:38,2:25,76.7,75.2,75.2
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,1. Characteristics of Spheres,1/21/2020 13:23,1/21/2020 13:32,0:09,87.1,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,QUIZ,2. Quiz 1: Circles and Spheres,1/21/2020 13:32,1/21/2020 13:40,0:07,100,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,4. Tangents,1/21/2020 13:40,1/22/2020 14:59,2:16,83.3,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,5. Arcs,1/22/2020 15:00,1/28/2020 13:53,1:59,87.5,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,6. Chords,1/28/2020 13:54,2/13/2020 12:46,5:02,78.1,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,7. Theorems (1),2/13/2020 12:46,2/28/2020 8:28,0:35,70,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,8. Theorems (2),3/4/2020 13:30,3/6/2020 9:56,0:25,70,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,11. Special Angles Type 1,2/17/2020 12:21,2/17/2020 13:42,0:10,85.1,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,12. Special Angles Type 2,3/3/2020 14:21,3/6/2020 9:56,0:18,70,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,14. Special Segments,2/25/2020 14:34,2/28/2020 9:15,0:41,70,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,LESSON,16. Construction: Circles,3/2/2020 15:44,3/6/2020 9:57,1:01,70,80.9,80.9
PRA | PRA APP,36066698,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016),2,PROJECT,17. Performance Task,1/30/2020 16:40,2/28/2020 10:35,0:38,70,80.9,80.9
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,1. Adding and Subtracting Polynomials,9/3/2019 12:25,9/3/2019 14:42,2:17,72.9,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,2. Grouping Symbols,9/3/2019 14:43,9/3/2019 16:42,1:00,76.9,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,QUIZ,3. Quiz 1: Adding and Subtracting Polynomials,9/4/2019 12:52,9/4/2019 13:30,0:39,70,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,5. Multiplying by a Monomial,9/4/2019 13:30,9/4/2019 14:35,1:05,100,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,6. Multiplying Polynomials,9/4/2019 14:35,9/4/2019 16:12,0:41,100,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,7. F.O.I.L. and Special Cases,9/4/2019 16:46,9/5/2019 14:41,2:03,100,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,8. Dividing by a Monomial,9/5/2019 14:42,9/5/2019 15:36,0:54,92.3,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,9. Long Division,9/5/2019 15:37,9/9/2019 13:49,2:01,95.8,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,QUIZ,10. Quiz 2: Multiplying and Dividing Polynomials,9/11/2019 14:53,9/11/2019 15:11,0:19,85.7,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,12. Greatest Common Factor,9/11/2019 15:12,9/12/2019 15:25,1:22,92.3,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,13. Factoring Out the GCF,9/12/2019 15:25,9/12/2019 15:50,0:26,86.7,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,14. Factoring by Grouping,9/12/2019 15:50,9/12/2019 16:45,0:46,72.7,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,15. Factoring Trinomials (1),9/16/2019 12:13,9/16/2019 14:19,1:21,91.7,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,16. Factoring Trinomials (2),9/16/2019 14:20,9/16/2019 14:51,0:31,92.9,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,17. Special Cases,9/16/2019 14:53,9/16/2019 15:29,0:36,73.3,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,18. Complete Factorization,9/16/2019 16:03,9/16/2019 16:36,0:33,100,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,QUIZ,19. Quiz 3: Factoring Polynomials,9/17/2019 12:53,9/17/2019 13:07,0:13,94.4,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,PROJECT,20. Performance Task,9/10/2019 16:00,9/17/2019 13:38,0:35,75,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,LESSON,24. Review,9/17/2019 15:00,9/17/2019 15:54,0:54,100,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),2,TEST,25. Test,9/23/2019 15:41,9/23/2019 16:00,0:19,93.9,83.3,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,1. Negative Exponents,9/23/2019 16:00,9/23/2019 16:38,0:38,77.5,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,2. Exponential Expressions,9/23/2019 16:38,10/1/2019 14:07,2:48,70.8,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,3. Exponential Functions,9/25/2019 15:44,9/26/2019 16:02,4:40,71.6,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,4. Scientific Notation,9/26/2019 16:02,9/30/2019 16:04,4:35,81.2,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,5. Applications of Exponential Functions,9/30/2019 16:04,10/3/2019 15:46,8:38,76.9,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,QUIZ,6. Quiz 1: Evaluating Exponential Expressions,10/3/2019 13:53,10/3/2019 15:14,1:21,93.2,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,8. Multiplication,10/3/2019 15:14,10/3/2019 15:41,0:27,93.2,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,9. Raising to a Power,10/3/2019 15:46,10/3/2019 16:44,0:58,91.3,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,10. Division,10/3/2019 16:45,10/7/2019 12:52,1:04,81.8,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,11. Geometric Sequences,10/7/2019 12:52,10/16/2019 13:33,9:03,73.4,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,12. Geometric Sequences (2),10/10/2019 12:36,10/16/2019 13:37,4:08,82.7,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,PROJECT,13. Project: Recursive Sequences,2/19/2020 16:28,2/27/2020 13:44,2:41,70,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,QUIZ,14. Quiz 2: Properties of Exponents,10/15/2019 15:43,10/15/2019 16:11,0:28,84.2,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,16. Simplifying Radicals,10/15/2019 16:11,10/16/2019 15:39,1:49,91.7,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,17. Multiplying Radicals,10/16/2019 15:39,10/17/2019 15:09,3:23,93.8,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,18. Dividing Radicals,10/17/2019 15:09,10/21/2019 15:21,4:05,94.7,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,19. Adding and Subtracting Radicals,10/21/2019 15:21,10/28/2019 14:14,4:31,85.7,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,20. Radical Equations,10/28/2019 14:14,11/4/2019 12:56,5:42,73.3,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,21. Graphing Radical Functions,11/4/2019 12:56,11/4/2019 14:51,1:12,71.4,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,QUIZ,22. Quiz 3: Radical Functions,11/5/2019 12:31,11/5/2019 14:13,1:42,98,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,PROJECT,23. Performance Task,11/4/2019 14:51,1/24/2020 8:09,3:12,100,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,LESSON,27. Review,11/5/2019 14:16,11/25/2019 15:32,1:53,70,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),3,TEST,28. Test,11/14/2019 12:39,11/19/2019 13:15,3:20,70.7,82.7,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,1. Pythagorean Theorem,11/14/2019 16:50,12/10/2019 15:29,4:51,77.8,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,2. Distance,11/18/2019 15:29,11/18/2019 16:46,1:17,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,3. Systems of Linear and Exponential Equations,11/19/2019 13:15,11/19/2019 15:23,1:53,77.8,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,4. Midpoint,11/19/2019 15:24,11/21/2019 15:51,3:17,77.8,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,QUIZ,5. Quiz 1: Formulas,11/25/2019 13:23,12/12/2019 16:56,2:45,71.1,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,7. Quadratic Functions,12/16/2019 12:11,1/8/2020 15:04,4:17,73.3,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,8. Transformations,12/16/2019 15:03,12/17/2019 16:35,1:57,83.8,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,9. Transformations (2),12/17/2019 16:35,12/18/2019 16:07,1:11,80,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,10. Line of Symmetry,12/16/2019 15:13,12/19/2019 14:12,2:26,86.4,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,11. Quadratic Inequalities,12/19/2019 14:12,12/19/2019 15:33,1:21,75,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,QUIZ,12. Quiz 2: Graphing Quadratic Functions,1/23/2020 15:54,1/28/2020 14:32,1:07,73.2,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,14. Solving by Factoring,12/19/2019 16:30,1/30/2020 21:46,3:49,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,PROJECT,15. Project: Solving Polynomials by Factoring,1/30/2020 15:50,4/15/2020 15:33,1:12,100,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,16. Square Root Method,2/3/2020 15:58,2/4/2020 16:22,1:56,77.8,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,17. Applications of Quadratics,1/23/2020 16:55,2/28/2020 8:36,7:53,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,18. Rate of Change,2/10/2020 16:51,2/28/2020 8:51,1:40,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,19. Completing the Square (1),2/11/2020 13:55,2/28/2020 8:59,0:04,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,20. Completing the Square (2),3/3/2020 12:33,3/3/2020 14:14,1:41,85,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,21. Quadratic Formula (1),2/12/2020 13:54,2/28/2020 9:14,0:13,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,22. Quadratic Formula (2),3/3/2020 14:15,3/3/2020 16:15,0:20,70,78.4,81.47
